iter	RMSE
1665	1.75447987
1666	1.75444415
1667	1.75433488
1668	1.754220822
1669	1.753983398
1670	1.753873095
1671	1.753790965
1672	1.753733948
1673	1.753669085
1674	1.753586374
1675	1.753548454
1676	1.753499594
1677	1.753287973
1678	1.753185878
1679	1.753141533
1680	1.752990206
1681	1.752906788
1682	1.752843887
1683	1.752809099
1684	1.75271042
1685	1.75265835
1686	1.752530706
1687	1.752453141
1688	1.75234048
1689	1.752263933
1690	1.752141294
1691	1.752052824
1692	1.751985575
1693	1.751898227
1694	1.751771148
1695	1.751670009
1696	1.751602655
1697	1.751407035
1698	1.751334322
1699	1.751224666
1700	1.751189675
1701	1.751170928
1702	1.751106803
1703	1.750935745
1704	1.750810814
1705	1.750703072
1706	1.750528754
1707	1.750461529
1708	1.750296112
1709	1.75023049
1710	1.750194961
1711	1.750059825
1712	1.749932444
1713	1.749858378
1714	1.749829278
1715	1.749578019
1716	1.749451844
1717	1.749315859
1718	1.749281331
1719	1.749205689
1720	1.749035962
1721	1.748943273
1722	1.74890884
1723	1.748840093
1724	1.748711732
1725	1.748395359
1726	1.74834406
1727	1.748307988
1728	1.748177376
1729	1.74812673
1730	1.748078282
1731	1.748030448
1732	1.747958017
1733	1.747824213
1734	1.74763447
1735	1.747513686
1736	1.747424449
1737	1.747336834
1738	1.747183331
1739	1.747071818
1740	1.74701073
1741	1.746884921
1742	1.746791298
1743	1.746668612
1744	1.746621209
1745	1.746557344
1746	1.746493054
1747	1.746318749
1748	1.746195053
1749	1.746082199
1750	1.746026129
1751	1.745929724
1752	1.745901682
1753	1.74586785
1754	1.745818962
1755	1.745763841
1756	1.745609383
1757	1.745523092
1758	1.745471742
1759	1.745446136
1760	1.745346101
1761	1.745264881
1762	1.745225901
1763	1.745075715
1764	1.745026716
1765	1.7449485
1766	1.744869074
1767	1.74483213
1768	1.744780978
1769	1.744747774
1770	1.744603877
1771	1.744549929
1772	1.744500885
1773	1.744462816
1774	1.744408432
1775	1.744365954
1776	1.744329526
1777	1.744274963
1778	1.744210151
1779	1.744158885
1780	1.744002586
1781	1.743942166
1782	1.743906421
1783	1.743852824
1784	1.743730923
1785	1.743667963
1786	1.743627028
1787	1.743578824
1788	1.74344848
1789	1.743275225
1790	1.743116606
1791	1.743056589
1792	1.742996644
1793	1.742836442
1794	1.742801478
1795	1.74271668
1796	1.742510173
1797	1.742368385
1798	1.742313305
1799	1.74227701
1800	1.742245885
1801	1.742218228
1802	1.742124516
1803	1.742088445
1804	1.741854012
1805	1.741833025
1806	1.741741746
1807	1.741630165
1808	1.741479887
1809	1.741421055
1810	1.741356674
1811	1.741303513
1812	1.741085802
1813	1.741037981
1814	1.740973453
1815	1.740910093
1816	1.740876331
1817	1.740684958
1818	1.740558402
1819	1.740464824
1820	1.740357933
1821	1.740333838
1822	1.740256586
1823	1.740101097
1824	1.74005778
1825	1.739891319
1826	1.739691736
1827	1.739642725
1828	1.739467604
1829	1.739416068
1830	1.739242277
1831	1.739208043
1832	1.73914895
1833	1.739063525
1834	1.739027499
1835	1.738976794
1836	1.738904411
1837	1.738846843
1838	1.738813029
1839	1.738691554
1840	1.738655941
1841	1.738590312
1842	1.738478706
1843	1.738118475
1844	1.738013892
1845	1.737972539
1846	1.737832275
1847	1.73775268
1848	1.737691462
1849	1.737625697
1850	1.737605651
1851	1.737454307
1852	1.737416977
1853	1.737370189
1854	1.737225172
1855	1.737196729
1856	1.737151306
1857	1.73699984
1858	1.736944764
1859	1.736914286
1860	1.736683798
1861	1.736603971
1862	1.736419445
1863	1.73635809
1864	1.736227353
1865	1.736158887
1866	1.736109158
1867	1.736070006
1868	1.735964634
1869	1.735814867
1870	1.735795143
1871	1.735668112
1872	1.735613744
1873	1.735541028
1874	1.735440762
1875	1.735296191
1876	1.735157161
1877	1.735081191
1878	1.735016669
1879	1.734925562
1880	1.734900113
1881	1.734788139
1882	1.73475877
1883	1.734698208
1884	1.734501272
1885	1.734409881
1886	1.734393098
1887	1.73431367
1888	1.734281716
1889	1.73426232
1890	1.734198729
1891	1.734146009
1892	1.734129432
1893	1.733993894
1894	1.733853996
1895	1.733745855
1896	1.733681711
1897	1.733657034
1898	1.733598253
1899	1.733510743
1900	1.733375465
1901	1.733286545
1902	1.733226935
1903	1.733183187
1904	1.73315071
1905	1.733097702
1906	1.733030657
1907	1.732906996
1908	1.732857379
1909	1.732784007
1910	1.73260575
1911	1.732559395
1912	1.732497223
1913	1.732450802
1914	1.732347375
1915	1.732187083
1916	1.732091162
1917	1.732046074
1918	1.731955159
1919	1.731883082
1920	1.731838591
1921	1.731771408
1922	1.731741865
1923	1.731582566
1924	1.731427827
1925	1.731306543
1926	1.731138131
1927	1.731036228
1928	1.730954179
1929	1.7308988
1930	1.730835719
