iter	RMSE
1665	1.484591018
1666	1.484339293
1667	1.484313105
1668	1.483970642
1669	1.483954436
1670	1.483933358
1671	1.483761388
1672	1.483731423
1673	1.483681525
1674	1.483275316
1675	1.48308861
1676	1.483084744
1677	1.482964042
1678	1.482809689
1679	1.482587192
1680	1.48249448
1681	1.48246528
1682	1.482394253
1683	1.482375598
1684	1.482327183
1685	1.482312986
1686	1.482209158
1687	1.482180231
1688	1.482138523
1689	1.482110382
1690	1.482083557
1691	1.481809578
1692	1.48160608
1693	1.481597507
1694	1.481573943
1695	1.481569711
1696	1.481443846
1697	1.481426856
1698	1.481296613
1699	1.481242199
1700	1.481202004
1701	1.481180973
1702	1.481122504
1703	1.480929802
1704	1.480889487
1705	1.480832056
1706	1.480815912
1707	1.480810764
1708	1.480764349
1709	1.480748371
1710	1.480452926
1711	1.48043537
1712	1.479936198
1713	1.47986166
1714	1.479727141
1715	1.479462127
1716	1.479286612
1717	1.479280985
1718	1.479255801
1719	1.478886728
1720	1.478867814
1721	1.478668317
1722	1.478506421
1723	1.478490675
1724	1.478419622
1725	1.478133523
1726	1.477946908
1727	1.477941582
1728	1.477748523
1729	1.47760927
1730	1.477179763
1731	1.477146215
1732	1.477118852
1733	1.477022214
1734	1.476885625
1735	1.476794169
1736	1.47659585
1737	1.476472163
1738	1.476400402
1739	1.476375121
1740	1.47630272
1741	1.476263676
1742	1.475923313
1743	1.475628592
1744	1.475513575
1745	1.475413079
1746	1.475393229
1747	1.474898861
1748	1.474512506
1749	1.474151376
1750	1.474056472
1751	1.473832165
1752	1.473807866
1753	1.473784781
1754	1.473675898
1755	1.473672541
1756	1.473657839
1757	1.47357142
1758	1.473554326
1759	1.47353817
1760	1.473353969
1761	1.473325059
1762	1.472917261
1763	1.472911096
1764	1.472882548
1765	1.472804071
1766	1.472789359
1767	1.472774837
1768	1.472770591
1769	1.472716518
1770	1.472575812
1771	1.472446948
1772	1.472295287
1773	1.472280857
1774	1.472141613
1775	1.471630779
1776	1.471608393
1777	1.471109236
1778	1.471005203
1779	1.47092229
1780	1.470900289
1781	1.470872045
1782	1.470704934
1783	1.470684114
1784	1.470422446
1785	1.470146536
1786	1.469987333
1787	1.469599189
1788	1.469419925
1789	1.469372252
1790	1.469116805
1791	1.468745099
1792	1.468727058
1793	1.468721907
1794	1.468699001
1795	1.468449769
1796	1.468068666
1797	1.468032415
1798	1.46773938
1799	1.467717607
1800	1.467696996
1801	1.467471939
1802	1.467344354
1803	1.46705247
1804	1.466966929
1805	1.466944937
1806	1.466872735
1807	1.466828323
1808	1.466770825
1809	1.466404689
1810	1.466384528
1811	1.466376767
1812	1.466167188
1813	1.466025336
1814	1.465788028
1815	1.465723069
1816	1.465702246
1817	1.465634794
1818	1.465414517
1819	1.465389544
1820	1.465375227
1821	1.465288587
1822	1.465258365
1823	1.46524147
1824	1.465221449
1825	1.465084627
1826	1.465070456
1827	1.46505081
1828	1.465028803
1829	1.464835013
1830	1.46481636
1831	1.464618664
1832	1.464482611
1833	1.46423601
1834	1.464225658
1835	1.464176525
1836	1.464120155
1837	1.464110792
1838	1.464089877
1839	1.463758597
1840	1.463738345
1841	1.463513382
1842	1.463436913
1843	1.463269081
1844	1.463257234
1845	1.462902489
1846	1.462797435
1847	1.462778808
1848	1.462765649
1849	1.462747375
1850	1.462729263
1851	1.462726555
1852	1.462708815
1853	1.462611074
1854	1.46228351
1855	1.462263653
1856	1.462056252
1857	1.461877092
1858	1.461859275
1859	1.461697567
1860	1.461370411
1861	1.461269835
1862	1.461111451
1863	1.461096839
1864	1.461079301
1865	1.461062748
1866	1.460806758
1867	1.460683763
1868	1.460535351
1869	1.460398663
1870	1.460313556
1871	1.460306306
1872	1.460137335
1873	1.46008901
1874	1.460019062
1875	1.459845599
1876	1.459482655
1877	1.459465574
1878	1.459054255
1879	1.459035682
1880	1.458699033
1881	1.458677941
1882	1.458534284
1883	1.458300795
1884	1.458162889
1885	1.458144212
1886	1.458094289
1887	1.458000204
1888	1.457694876
1889	1.457675493
1890	1.457663725
1891	1.457647893
1892	1.457575894
1893	1.45756184
1894	1.457403008
1895	1.457379861
1896	1.457363208
1897	1.45736062
1898	1.457254376
1899	1.457190432
1900	1.456921841
1901	1.456907937
1902	1.456612343
1903	1.456234661
1904	1.455988325
1905	1.455887925
1906	1.455874496
1907	1.455872096
1908	1.455855817
1909	1.455837947
1910	1.455320757
1911	1.455305043
1912	1.455292705
1913	1.45473016
1914	1.454696507
1915	1.454652318
1916	1.454571849
1917	1.454480146
1918	1.454305497
1919	1.454162968
1920	1.45414518
1921	1.454035333
1922	1.453705487
1923	1.453686631
1924	1.453573439
1925	1.45333892
1926	1.453327946
1927	1.453223111
1928	1.453130959
1929	1.453116899
1930	1.452766819
1931	1.452676198
1932	1.452651297
1933	1.452583946
1934	1.452572845
1935	1.452552232
1936	1.452537595
1937	1.452454375
1938	1.452101142
1939	1.451881707
1940	1.451802961
1941	1.451747941
1942	1.45174309
1943	1.45165493
1944	1.451213019
1945	1.451199774
1946	1.451128944
1947	1.450898273
1948	1.450896022
1949	1.450646479
1950	1.450633472
1951	1.450613327
1952	1.450592055
1953	1.450575292
1954	1.450569535
1955	1.450476485
1956	1.450425538
1957	1.450289891
1958	1.450213029
1959	1.450191488
1960	1.450178049
1961	1.450058871
1962	1.4500437
1963	1.449621914
1964	1.449605593
1965	1.449585068
1966	1.449525527
1967	1.449283039
1968	1.449272669
1969	1.449265072
1970	1.449252396
1971	1.449236702
1972	1.449228993
1973	1.449131031
1974	1.449065926
1975	1.449003869
1976	1.448921876
1977	1.448798029
1978	1.448775283
1979	1.44864104
1980	1.448625507
1981	1.44862073
1982	1.448273823
1983	1.448258331
1984	1.448140769
1985	1.447853434
1986	1.447849051
1987	1.447838881
1988	1.447692119
1989	1.447258837
1990	1.447189427
1991	1.447186728
1992	1.447178386
1993	1.447160164
1994	1.44706002
1995	1.44693198
1996	1.446793835
1997	1.446687403
1998	1.446675068
1999	1.44663746
2000	1.446618161
2001	1.446614144
2002	1.446475256
2003	1.44635141
2004	1.4462995
2005	1.446287363
2006	1.446283271
2007	1.446212971
2008	1.446085223
2009	1.446072333
2010	1.445662835
2011	1.445324322
2012	1.445194147
2013	1.445085066
2014	1.444980524
2015	1.444977876
2016	1.444965941
2017	1.444954409
2018	1.444950175
2019	1.444626495
2020	1.444576472
2021	1.444498156
2022	1.444447419
2023	1.444428589
2024	1.444424401
2025	1.444225106
2026	1.444215328
2027	1.444208151
2028	1.444081964
2029	1.444080005
2030	1.444036281
2031	1.443986984
2032	1.443662325
2033	1.443403578
2034	1.443391016
2035	1.443342349
2036	1.443321537
2037	1.443317458
2038	1.443299518
2039	1.443295469
2040	1.443170647
2041	1.443054804
2042	1.442989525
2043	1.442985512
2044	1.442799136
2045	1.442785357
2046	1.44277128
2047	1.442660763
2048	1.442649295
2049	1.442643662
2050	1.442639722
2051	1.442379843
2052	1.442375926
2053	1.441967489
2054	1.44184558
2055	1.441747382
2056	1.441615367
2057	1.441602969
2058	1.441526359
2059	1.441474803
2060	1.441460585
2061	1.441442803
2062	1.441435119
2063	1.441334236
2064	1.441326767
2065	1.441223536
2066	1.441177591
2067	1.441170202
2068	1.441041675
2069	1.441039344
2070	1.4410059
2071	1.440896349
2072	1.440878376
2073	1.440590526
2074	1.440583162
2075	1.440211689
2076	1.440207818
2077	1.440006643
2078	1.439623177
2079	1.439613807
2080	1.439350769
2081	1.43928719
2082	1.439283388
2083	1.439087299
2084	1.438930477
2085	1.438912889
2086	1.438903624
2087	1.4389018
2088	1.438887247
2089	1.438620865
2090	1.438427528
2091	1.43835708
2092	1.438268332
2093	1.438246511
2094	1.437976852
2095	1.437901034
2096	1.437860647
2097	1.43785897
2098	1.437848507
2099	1.437838214
2100	1.437738139
2101	1.43772898
2102	1.437685493
2103	1.437620174
2104	1.437396057
2105	1.437301511
2106	1.436936024
2107	1.436933467
2108	1.43691609
2109	1.43691326
2110	1.436839129
2111	1.436832344
2112	1.436829545
2113	1.43682063
2114	1.436700918
2115	1.436591239
2116	1.436374104
2117	1.436372828
2118	1.436202977
2119	1.436138455
2120	1.436124171
2121	1.43588508
2122	1.435883012
2123	1.43587941
2124	1.435512747
2125	1.435426135
2126	1.435422585
2127	1.435291797
2128	1.435281709
2129	1.435224549
2130	1.435109412
2131	1.435103533
2132	1.435041228
2133	1.434736333
2134	1.434669914
2135	1.434488553
2136	1.434471633
2137	1.434464863
2138	1.434086917
2139	1.434082278
2140	1.434067967
2141	1.433970317
2142	1.433908295
2143	1.433822106
2144	1.433761746
2145	1.43374482
2146	1.433532159
2147	1.433518762
2148	1.433512219
2149	1.433445575
2150	1.433442062
2151	1.433428978
2152	1.433425488
2153	1.433424413
2154	1.433240791
2155	1.432858141
2156	1.432841496
2157	1.432839855
2158	1.432782553
2159	1.432490262
2160	1.432415646
2161	1.432221134
2162	1.432053495
2163	1.432046498
2164	1.431901389
2165	1.431809261
2166	1.431461134
2167	1.431076599
2168	1.430952613
2169	1.430844189
2170	1.43078634
2171	1.430711434
2172	1.430493657
2173	1.430290454
2174	1.430131922
2175	1.430038928
2176	1.430022535
2177	1.429626378
2178	1.429537272
2179	1.429524426
2180	1.429508608
2181	1.4294488
2182	1.42933685
2183	1.429285856
2184	1.429226251
2185	1.429171852
2186	1.428568919
2187	1.428552038
2188	1.428543224
2189	1.42849777
2190	1.428365883
2191	1.428307241
2192	1.428199784
2193	1.428144134
2194	1.428081889
2195	1.427898357
2196	1.427893577
2197	1.427891985
2198	1.427887626
2199	1.42776001
2200	1.427569175
2201	1.427560384
2202	1.427143779
2203	1.427027827
2204	1.426828152
2205	1.426730446
2206	1.426602808
2207	1.426343742
2208	1.425904573
2209	1.425844357
2210	1.425406577
2211	1.425401808
2212	1.425122554
2213	1.42473041
2214	1.424603664
2215	1.424599506
2216	1.42454479
2217	1.424359079
2218	1.424063973
2219	1.42401721
2220	1.423931278
2221	1.423779831
2222	1.423583967
2223	1.423464984
2224	1.423335246
2225	1.423287577
2226	1.423250003
2227	1.423053532
2228	1.422832069
2229	1.422557253
2230	1.422508769
2231	1.422346925
2232	1.422259564
2233	1.422067196
2234	1.421943669
2235	1.421834739
2236	1.421805367
2237	1.421623919
2238	1.421481523
2239	1.421110721
2240	1.421106416
2241	1.421101977
2242	1.420933002
2243	1.420865929
2244	1.420811831
2245	1.420751223
2246	1.420709353
2247	1.420507696
2248	1.420186602
2249	1.420159382
2250	1.420136005
2251	1.420078144
2252	1.41978519
2253	1.419635888
2254	1.41963196
2255	1.419581662
2256	1.419528849
2257	1.41933955
2258	1.419275691
2259	1.419252629
2260	1.419192632
2261	1.418865541
2262	1.418480206
2263	1.418328141
2264	1.418153932
2265	1.417984396
2266	1.41793797
2267	1.417704283
2268	1.417688451
2269	1.417645011
2270	1.417417753
2271	1.417350618
2272	1.417316408
2273	1.417140102
2274	1.417080961
2275	1.417031242
2276	1.416890462
2277	1.416838209
2278	1.416679196
2279	1.416677808
2280	1.416488348
2281	1.416292302
2282	1.416291141
2283	1.416134649
2284	1.416086648
2285	1.416000329
2286	1.415898155
2287	1.415827715
2288	1.415718405
2289	1.41530401
2290	1.415286581
2291	1.415214354
2292	1.415153963
2293	1.414950031
2294	1.414875512
2295	1.414830168
2296	1.414817915
2297	1.414558204
2298	1.414513591
2299	1.414341815
2300	1.414266224
2301	1.414082662
2302	1.413988812
2303	1.41383234
2304	1.413681577
2305	1.413590915
2306	1.413465859
2307	1.413426216
2308	1.413385947
2309	1.413334689
2310	1.413277543
2311	1.413239292
2312	1.413197865
2313	1.413188388
2314	1.412831244
2315	1.412730913
2316	1.412649776
2317	1.412634205
2318	1.412280604
2319	1.412140655
2320	1.41179994
2321	1.411457995
2322	1.411426953
2323	1.411377069
2324	1.411099602
2325	1.410740187
2326	1.410602732
2327	1.410523694
2328	1.410262821
2329	1.410113015
2330	1.410110706
2331	1.409953381
2332	1.409908499
2333	1.409773309
2334	1.409757988
2335	1.409702164
2336	1.409587965
2337	1.409350319
2338	1.4092966
2339	1.40920881
2340	1.409093801
2341	1.408826476
2342	1.408768406
2343	1.408677448
2344	1.408516728
2345	1.408436984
2346	1.408401636
2347	1.408304467
2348	1.40826488
2349	1.408259348
2350	1.40808899
2351	1.407908422
2352	1.407884837
2353	1.407841355
2354	1.407840041
2355	1.407786235
2356	1.407488333
2357	1.407281128
2358	1.407277052
2359	1.407186232
2360	1.406931274
2361	1.406708079
2362	1.406589443
2363	1.406432836
2364	1.406354767
2365	1.406259534
2366	1.406136639
2367	1.406100556
2368	1.406070903
2369	1.405919832
2370	1.405917512
2371	1.405882262
2372	1.405878227
2373	1.405576873
2374	1.405549761
2375	1.405258179
2376	1.405103894
2377	1.404923921
2378	1.404698018
2379	1.404695724
2380	1.404694592
2381	1.404522762
2382	1.404289425
2383	1.40402117
2384	1.403978735
2385	1.40397739
2386	1.40396244
2387	1.403728836
2388	1.40358756
2389	1.403532325
2390	1.403333509
2391	1.40333199
2392	1.403029393
2393	1.40281639
2394	1.402766416
2395	1.402699904
2396	1.402664989
2397	1.402591177
2398	1.402506886
2399	1.402453697
2400	1.402323954
2401	1.402234074
2402	1.402127384
2403	1.401975589
2404	1.401814724
2405	1.401730077
2406	1.401718883
2407	1.401644658
2408	1.401428949
2409	1.401393149
2410	1.401362249
2411	1.401275342
2412	1.401273856
2413	1.401107005
2414	1.401075065
2415	1.401038956
2416	1.40102154
2417	1.400992895
2418	1.400882118
2419	1.400626122
2420	1.400383312
2421	1.400134914
2422	1.399928869
2423	1.399909952
2424	1.399876423
2425	1.399499039
2426	1.399256779
2427	1.399088392
2428	1.398930873
2429	1.398705023
2430	1.398454233
2431	1.398087361
2432	1.398053507
2433	1.398000524
2434	1.397998452
2435	1.397943629
2436	1.397792129
2437	1.397538906
2438	1.397494626
2439	1.397455842
2440	1.397454397
2441	1.397321678
2442	1.397150654
2443	1.397026721
2444	1.396885034
2445	1.396729901
2446	1.396531975
2447	1.396410335
2448	1.396163321
2449	1.396040795
2450	1.396000735
2451	1.395887424
2452	1.395647727
2453	1.395468316
2454	1.395354494
2455	1.395266747
2456	1.394996852
2457	1.394953734
2458	1.394925716
2459	1.394709232
2460	1.394706975
2461	1.394602311
2462	1.394562817
2463	1.394486468
2464	1.394429059
2465	1.394380003
2466	1.394062678
2467	1.393830777
2468	1.393713114
2469	1.393703847
2470	1.393653525
2471	1.393509279
2472	1.393396607
2473	1.393179906
2474	1.393046727
2475	1.393003243
2476	1.392672038
2477	1.392633911
2478	1.392569052
2479	1.39253521
2480	1.392533715
2481	1.392370562
2482	1.392266156
2483	1.392144777
2484	1.392051212
2485	1.391831524
2486	1.391607261
2487	1.391411126
2488	1.391387923
2489	1.391354823
2490	1.391222769
2491	1.39102893
2492	1.391026999
2493	1.390993409
2494	1.390933792
2495	1.390899754
2496	1.390787497
2497	1.390759571
2498	1.390670935
2499	1.390639375
2500	1.39043111
2501	1.390361884
2502	1.390359792
2503	1.390333733
2504	1.390309859
2505	1.390277411
2506	1.390247862
2507	1.390244252
2508	1.390132256
2509	1.389861206
2510	1.389814486
2511	1.389698436
2512	1.38964719
2513	1.389468705
2514	1.389188724
2515	1.38873439
2516	1.388564682
2517	1.388357716
2518	1.388237111
2519	1.387836816
2520	1.387726128
2521	1.38769343
2522	1.387671857
2523	1.387642865
2524	1.387639317
2525	1.387583776
2526	1.387581647
2527	1.387496087
2528	1.387490449
2529	1.387360506
2530	1.387252104
2531	1.387228443
2532	1.387022805
2533	1.386755829
2534	1.386639652
2535	1.38661727
2536	1.386586328
2537	1.386245394
2538	1.385912494
2539	1.385830595
2540	1.385802975
2541	1.385773465
2542	1.385736524
2543	1.38571215
2544	1.385552904
2545	1.385411796
2546	1.385322476
2547	1.385234949
2548	1.385148491
2549	1.385040597
2550	1.384975509
2551	1.384772839
2552	1.384739933
2553	1.384709886
2554	1.384691174
2555	1.384672995
2556	1.384445325
2557	1.384341009
2558	1.384330246
2559	1.384156301
2560	1.384107215
2561	1.384081581
2562	1.384041771
2563	1.384039859
2564	1.383940974
2565	1.383916278
2566	1.383912454
2567	1.383887415
2568	1.383732135
2569	1.383706636
2570	1.383682103
2571	1.383443279
2572	1.383441673
2573	1.383416698
2574	1.383165756
2575	1.383040677
2576	1.382809982
2577	1.382783693
2578	1.382701188
2579	1.382389512
2580	1.382331003
2581	1.382291381
2582	1.382044736
2583	1.381958254
2584	1.381733276
2585	1.381458302
2586	1.381366755
2587	1.381348535
2588	1.381321387
2589	1.381315722
2590	1.381174995
2591	1.381053053
2592	1.381012922
2593	1.380908762
2594	1.380906987
2595	1.38057295
2596	1.380419071
2597	1.38039778
2598	1.380347643
2599	1.380322694
2600	1.380134891
2601	1.380087854
2602	1.380046296
2603	1.379765886
2604	1.379584581
2605	1.379559912
2606	1.379513752
2607	1.379074562
2608	1.379052244
2609	1.378777263
2610	1.378753761
2611	1.378148058
2612	1.378072278
2613	1.378033141
2614	1.37795153
2615	1.377702522
2616	1.377604053
2617	1.377355793
2618	1.377334635
2619	1.377254865
2620	1.377162429
2621	1.377063259
2622	1.37703571
2623	1.376834988
2624	1.376817349
2625	1.376790991
2626	1.3764453
2627	1.376244025
2628	1.376111419
2629	1.376012137
2630	1.375901818
2631	1.375800164
2632	1.375776859
2633	1.375555764
2634	1.375479455
2635	1.375328959
2636	1.375326978
2637	1.375227463
2638	1.375000692
2639	1.374686547
2640	1.374552572
2641	1.374525568
2642	1.374276012
2643	1.374235698
2644	1.374094063
2645	1.373857643
2646	1.373855679
2647	1.37382695
2648	1.373804061
2649	1.37373343
2650	1.373717936
2651	1.373529747
2652	1.373514226
2653	1.373495668
2654	1.373429659
2655	1.373327167
2656	1.373288389
2657	1.373143558
2658	1.373100814
2659	1.372996249
2660	1.372914176
2661	1.372831398
2662	1.372725566
2663	1.372686179
2664	1.372606152
2665	1.372583473
2666	1.372485859
2667	1.372365237
2668	1.372284773
2669	1.372204105
2670	1.372139169
2671	1.371962169
2672	1.371740391
2673	1.371629042
2674	1.371610082
2675	1.371328676
2676	1.371309242
2677	1.37119993
2678	1.371194607
2679	1.371188985
2680	1.371169808
2681	1.371034813
2682	1.371017519
2683	1.37094153
2684	1.370902878
2685	1.370686788
2686	1.370340711
2687	1.370322093
2688	1.370148461
2689	1.369707427
2690	1.369672981
2691	1.369640489
2692	1.369592768
2693	1.36951491
2694	1.36949628
2695	1.36947983
2696	1.369458487
2697	1.369144553
2698	1.368872004
2699	1.368852094
2700	1.368590614
2701	1.368569981
2702	1.368568036
2703	1.368486872
2704	1.368475503
2705	1.368352491
2706	1.368282372
2707	1.368133139
2708	1.367824973
2709	1.367766241
2710	1.367764314
2711	1.367647569
2712	1.367591712
2713	1.367507304
2714	1.367490916
2715	1.36738654
2716	1.367369161
2717	1.367353428
2718	1.367305618
2719	1.367221749
2720	1.367160551
2721	1.367144565
2722	1.366851167
2723	1.366774717
2724	1.366660429
2725	1.366643365
2726	1.366521932
2727	1.366393937
2728	1.36624451
2729	1.366143389
2730	1.366015707
2731	1.365931902
2732	1.365722484
2733	1.365708576
2734	1.365591563
2735	1.365569039
2736	1.365483665
2737	1.365316179
2738	1.365296893
2739	1.365090198
2740	1.364869813
2741	1.364781788
2742	1.364687088
2743	1.364503559
2744	1.364488685
2745	1.364469717
2746	1.364455195
2747	1.364445994
2748	1.364289959
2749	1.364218855
2750	1.364056263
2751	1.364006557
2752	1.363831532
2753	1.36372515
2754	1.363508701
2755	1.363377792
2756	1.363245257
2757	1.363185127
2758	1.363168134
2759	1.363152871
2760	1.363138754
2761	1.363120712
2762	1.363000251
2763	1.362834714
2764	1.362821181
2765	1.362790883
2766	1.362773197
2767	1.362761093
2768	1.362723988
2769	1.362712729
2770	1.362689476
2771	1.362287951
2772	1.362127228
2773	1.361867612
2774	1.361729
2775	1.361576007
2776	1.361558424
2777	1.361441135
2778	1.361423426
2779	1.361257619
2780	1.361189371
2781	1.361118335
2782	1.360992718
2783	1.360954809
2784	1.360945719
2785	1.360718017
2786	1.360424479
2787	1.360114116
2788	1.360042687
2789	1.359966021
2790	1.359953785
2791	1.359935515
2792	1.359678158
2793	1.359657528
2794	1.35943036
2795	1.359271599
2796	1.359177912
2797	1.358723112
2798	1.35870671
2799	1.358694331
2800	1.358680606
2801	1.35861231
2802	1.358487851
2803	1.358473279
2804	1.358439274
2805	1.358375372
2806	1.358361978
2807	1.358183149
2808	1.358136249
2809	1.358059931
2810	1.357971808
2811	1.357960567
2812	1.357778443
2813	1.357529544
2814	1.357527615
2815	1.357500515
2816	1.35748493
2817	1.357350148
2818	1.357348492
2819	1.357281845
2820	1.35727013
2821	1.357258533
2822	1.357245849
2823	1.357004233
2824	1.356946431
2825	1.356852318
2826	1.356770956
2827	1.356758471
2828	1.356723573
2829	1.356715752
2830	1.356454537
2831	1.35633054
2832	1.356200879
2833	1.355804914
2834	1.355701598
2835	1.355684357
2836	1.355683008
2837	1.355586534
2838	1.355545345
2839	1.355498087
2840	1.355451542
2841	1.355353131
2842	1.355228538
2843	1.355147488
2844	1.355081134
2845	1.355064647
2846	1.355061498
2847	1.355059706
2848	1.355031338
2849	1.354945273
2850	1.354675675
2851	1.354593154
2852	1.354466404
2853	1.354375552
2854	1.354147571
2855	1.353971518
2856	1.35371716
2857	1.353637768
2858	1.353289995
2859	1.353263915
2860	1.353256341
2861	1.353237043
2862	1.353225137
2863	1.353215067
2864	1.353181556
2865	1.353175872
2866	1.353161523
2867	1.353152815
2868	1.352899535
2869	1.352886116
2870	1.35274177
2871	1.352679274
2872	1.352304921
2873	1.352258744
2874	1.35209395
2875	1.352085309
2876	1.352006892
2877	1.351717715
2878	1.35166942
2879	1.351650766
2880	1.351435343
2881	1.351418783
2882	1.351227946
2883	1.351166606
2884	1.350887036
2885	1.350824716
2886	1.35073851
2887	1.35072919
2888	1.350717701
2889	1.350306512
2890	1.350304676
2891	1.350254535
2892	1.35003142
2893	1.350018578
2894	1.350007
2895	1.350002361
2896	1.349966252
2897	1.349954093
2898	1.349952265
2899	1.34973026
2900	1.349561054
2901	1.349522422
2902	1.349485529
2903	1.349417244
2904	1.349394778
2905	1.349383891
2906	1.349382067
2907	1.349360216
2908	1.34927878
2909	1.34887051
2910	1.34883485
2911	1.348409203
2912	1.348299385
2913	1.348290957
2914	1.348189277
2915	1.348178596
2916	1.348165731
2917	1.348156189
2918	1.348112227
2919	1.348047177
2920	1.347976797
2921	1.34779248
2922	1.347639579
2923	1.347467617
2924	1.347450721
2925	1.347440332
2926	1.347360558
2927	1.347296259
2928	1.34698162
2929	1.34697099
2930	1.346856316
2931	1.346847095
2932	1.346765092
2933	1.346684964
2934	1.346531907
2935	1.346481575
2936	1.346346168
2937	1.346338917
2938	1.346191295
2939	1.345983278
2940	1.345771739
2941	1.345477855
2942	1.345472011
2943	1.345408671
2944	1.345406879
2945	1.345371014
2946	1.345362705
2947	1.345306758
2948	1.345206023
2949	1.345072666
2950	1.345051856
2951	1.344473535
2952	1.344462344
2953	1.344309385
2954	1.343888088
2955	1.343754248
2956	1.34354593
2957	1.343485785
2958	1.343441162
2959	1.343431079
2960	1.343356103
2961	1.343102554
2962	1.342822594
2963	1.342567549
2964	1.342440527
2965	1.34219921
2966	1.342155424
2967	1.341923098
2968	1.341913314
2969	1.341837005
2970	1.341820581
2971	1.34181879
2972	1.341644341
2973	1.341575045
2974	1.34146393
2975	1.341453032
2976	1.341182097
2977	1.341121178
2978	1.341086519
2979	1.340949016
2980	1.34080019
2981	1.340789458
2982	1.34058106
2983	1.340447787
2984	1.340314696
2985	1.34006745
2986	1.339858987
2987	1.339834196
2988	1.339819967
2989	1.339805982
2990	1.339738081
2991	1.339665256
2992	1.339620997
2993	1.339536677
2994	1.339462239
2995	1.339368318
2996	1.339169241
2997	1.339097162
2998	1.338932291
2999	1.338923055
3000	1.338917991
3001	1.338818213
3002	1.338739048
3003	1.338729929
3004	1.33865623
3005	1.338578548
3006	1.338294827
3007	1.338226768
3008	1.338210361
3009	1.33811554
3010	1.337947332
3011	1.337945556
3012	1.337872828
3013	1.33787037
3014	1.33780604
3015	1.337797058
3016	1.33767857
3017	1.337603545
3018	1.337568122
3019	1.337559833
3020	1.337488005
3021	1.337313983
3022	1.337299745
3023	1.337260999
3024	1.337221322
3025	1.337164557
3026	1.337104011
3027	1.337043215
3028	1.336947582
3029	1.336669522
3030	1.336551769
3031	1.336499483
3032	1.336413947
3033	1.336404893
3034	1.336273521
3035	1.336212515
3036	1.336113199
3037	1.336077914
3038	1.335981513
3039	1.335889101
3040	1.335836537
3041	1.335736135
3042	1.335701547
3043	1.335688271
3044	1.335645605
3045	1.335594955
3046	1.335575413
3047	1.335381851
3048	1.335308993
3049	1.334923813
3050	1.334795309
3051	1.334680199
3052	1.334478007
3053	1.334393481
3054	1.334385292
3055	1.334308836
3056	1.334204143
3057	1.333969177
3058	1.333861287
3059	1.333786313
3060	1.333379972
3061	1.333365
3062	1.333330836
3063	1.333320338
3064	1.33325859
3065	1.333022111
3066	1.333013972
3067	1.332906741
3068	1.332636114
3069	1.332612458
3070	1.3325791
3071	1.332318707
3072	1.33224179
3073	1.332207278
3074	1.332007122
3075	1.331805372
3076	1.331540991
3077	1.331357574
3078	1.331347138
3079	1.331336824
3080	1.331322649
3081	1.331132592
3082	1.330869421
3083	1.33084492
3084	1.330828868
3085	1.330820906
3086	1.3308129
3087	1.330741895
3088	1.330562911
3089	1.330558657
3090	1.330444801
3091	1.330115566
3092	1.329763338
3093	1.329743099
3094	1.32968461
3095	1.32968043
3096	1.329518731
3097	1.329226199
3098	1.329114619
3099	1.32888322
3100	1.32886162
3101	1.328781025
3102	1.328465721
3103	1.328464092
3104	1.328459294
3105	1.328356391
3106	1.328156098
3107	1.32798014
3108	1.327933058
3109	1.327901821
3110	1.327827959
3111	1.327692032
3112	1.327611952
3113	1.32760431
3114	1.327383896
3115	1.327183215
3116	1.327166522
3117	1.327036894
3118	1.326831265
3119	1.326796181
3120	1.326750902
3121	1.326591865
3122	1.326440833
3123	1.326101721
3124	1.326093246
3125	1.326036204
3126	1.326027826
3127	1.325659591
3128	1.325634782
3129	1.325626353
3130	1.325279482
3131	1.325185368
3132	1.325050579
3133	1.32500739
3134	1.324911244
3135	1.324898338
3136	1.324821142
3137	1.324763851
3138	1.324752062
3139	1.324686241
3140	1.324567425
3141	1.324536477
3142	1.324455707
3143	1.324410223
3144	1.324081144
3145	1.323980095
3146	1.323971009
3147	1.323886332
3148	1.323867861
3149	1.323860746
3150	1.32378428
3151	1.323752451
3152	1.32351909
3153	1.323511135
3154	1.32347083
3155	1.3232909
3156	1.323216712
3157	1.323210349
3158	1.323116126
3159	1.323083262
3160	1.322922988
3161	1.322845321
3162	1.322711936
3163	1.322552545
3164	1.322548923
3165	1.322377748
3166	1.322283507
3167	1.32226496
3168	1.32200933
3169	1.321865705
3170	1.321802356
3171	1.321681109
3172	1.321636139
3173	1.321560969
3174	1.321329036
3175	1.321215023
3176	1.321157139
3177	1.321117901
3178	1.321037713
3179	1.320946852
3180	1.320875837
3181	1.320721699
3182	1.320695603
3183	1.320499484
3184	1.32025502
3185	1.320174839
3186	1.320153461
3187	1.31989688
3188	1.319738926
3189	1.319684662
3190	1.319659842
3191	1.319631555
3192	1.319486102
3193	1.319453588
3194	1.319282623
3195	1.319253111
3196	1.319183346
3197	1.319020249
3198	1.319010095
3199	1.318955831
3200	1.318614941
3201	1.318402451
3202	1.318370675
3203	1.318282982
3204	1.317904466
3205	1.317819845
3206	1.317805459
3207	1.317703805
3208	1.317370455
3209	1.317306845
3210	1.317103245
3211	1.316847408
3212	1.316830725
3213	1.316826537
3214	1.31666348
3215	1.316591989
3216	1.316516303
3217	1.316301438
3218	1.31606324
3219	1.316038984
