iter	Passed	Remaining
3205	54290	115049
3206	54306	115031
3207	54323	115014
3208	54341	114998
3209	54358	114982
3210	54377	114970
3211	54394	114953
3212	54410	114934
3213	54426	114915
3214	54443	114897
3215	54459	114879
3216	54476	114863
3217	54493	114845
3218	54509	114826
3219	54525	114809
3220	54542	114791
3221	54560	114777
3222	54578	114761
3223	54596	114747
3224	54614	114732
3225	54630	114714
3226	54649	114702
3227	54666	114684
3228	54683	114667
3229	54700	114650
3230	54716	114631
3231	54732	114613
3232	54749	114597
3233	54766	114579
3234	54783	114563
3235	54800	114546
3236	54816	114527
3237	54839	114522
3238	54862	114517
3239	54878	114498
3240	54895	114483
3241	54913	114468
3242	54930	114450
3243	54948	114435
3244	54965	114419
3245	54981	114401
3246	54998	114383
3247	55016	114369
3248	55032	114350
3249	55049	114333
3250	55065	114314
3251	55081	114295
3252	55101	114284
3253	55117	114267
3254	55134	114249
3255	55151	114232
3256	55167	114214
3257	55183	114195
3258	55200	114177
3259	55217	114160
3260	55233	114142
3261	55249	114123
3262	55266	114107
3263	55283	114089
3264	55300	114073
3265	55317	114055
3266	55334	114038
3267	55350	114020
3268	55366	114002
3269	55383	113985
3270	55399	113967
3271	55416	113949
3272	55432	113930
3273	55448	113912
3274	55465	113894
3275	55480	113874
3276	55496	113854
3277	55513	113837
3278	55530	113821
3279	55546	113803
3280	55563	113785
3281	55579	113766
3282	55595	113748
3283	55612	113731
3284	55628	113713
3285	55645	113696
3286	55662	113678
3287	55678	113660
3288	55695	113643
3289	55711	113625
3290	55727	113606
3291	55747	113594
3292	55763	113576
3293	55780	113558
3294	55797	113542
3295	55814	113525
3296	55831	113508
3297	55848	113491
3298	55870	113486
3299	55892	113478
3300	55908	113460
3301	55925	113443
3302	55942	113425
3303	55958	113406
3304	55974	113388
3305	55990	113370
3306	56006	113351
3307	56023	113334
3308	56039	113315
3309	56056	113298
3310	56073	113280
3311	56089	113263
3312	56106	113245
3313	56122	113226
3314	56138	113208
3315	56155	113191
3316	56172	113173
3317	56189	113157
3318	56204	113138
3319	56222	113122
3320	56238	113104
3321	56255	113086
3322	56272	113069
3323	56289	113053
3324	56305	113034
3325	56321	113016
3326	56338	112999
3327	56355	112981
3328	56372	112964
3329	56388	112945
3330	56404	112926
3331	56421	112910
3332	56439	112895
3333	56455	112877
3334	56472	112860
3335	56488	112842
3336	56505	112824
3337	56521	112806
3338	56537	112787
3339	56554	112771
3340	56571	112753
3341	56587	112735
3342	56604	112717
3343	56620	112698
3344	56636	112681
3345	56652	112662
3346	56667	112641
3347	56683	112622
3348	56700	112605
3349	56717	112587
3350	56733	112569
3351	56749	112550
3352	56765	112532
3353	56783	112517
3354	56799	112498
3355	56816	112481
3356	56832	112463
3357	56849	112446
3358	56866	112429
3359	56885	112417
3360	56910	112416
3361	56928	112401
3362	56944	112382
3363	56961	112364
3364	56977	112346
3365	56993	112328
3366	57010	112311
3367	57027	112293
3368	57043	112275
3369	57064	112266
3370	57082	112251
3371	57100	112236
3372	57117	112219
3373	57136	112207
3374	57152	112188
3375	57168	112168
3376	57184	112150
3377	57201	112133
3378	57219	112118
3379	57234	112098
3380	57250	112079
3381	57267	112062
3382	57283	112044
3383	57300	112027
3384	57317	112009
3385	57333	111991
3386	57349	111972
3387	57366	111956
3388	57382	111938
3389	57399	111920
3390	57415	111902
3391	57432	111884
3392	57448	111866
3393	57464	111848
3394	57480	111829
3395	57496	111810
3396	57513	111793
3397	57529	111773
3398	57545	111756
3399	57561	111737
3400	57578	111719
3401	57594	111701
3402	57610	111683
3403	57627	111666
3404	57644	111649
3405	57661	111631
3406	57677	111614
3407	57698	111604
3408	57715	111587
3409	57735	111576
3410	57757	111570
3411	57775	111554
3412	57791	111536
3413	57811	111525
3414	57828	111508
3415	57852	111504
3416	57869	111487
3417	57885	111469
3418	57904	111457
3419	57926	111449
3420	57949	111443
3421	57965	111425
3422	57982	111409
3423	57998	111389
3424	58014	111371
3425	58030	111352
3426	58048	111336
3427	58064	111319
3428	58082	111304
3429	58100	111287
3430	58116	111269
3431	58132	111251
3432	58149	111234
3433	58165	111215
3434	58182	111199
3435	58199	111181
3436	58217	111166
3437	58233	111148
3438	58250	111131
3439	58269	111117
3440	58286	111101
3441	58303	111084
3442	58319	111066
3443	58336	111049
3444	58352	111030
3445	58369	111014
3446	58389	111001
3447	58406	110985
3448	58422	110966
3449	58438	110948
3450	58454	110928
3451	58470	110910
3452	58487	110893
3453	58503	110876
3454	58520	110857
3455	58536	110839
3456	58552	110822
3457	58570	110805
3458	58586	110787
3459	58602	110769
3460	58620	110753
3461	58636	110735
3462	58652	110717
3463	58669	110699
3464	58685	110680
3465	58702	110664
3466	58719	110647
3467	58736	110630
3468	58753	110613
3469	58769	110595
3470	58786	110577
3471	58802	110560
3472	58819	110542
3473	58836	110525
3474	58851	110506
3475	58868	110487
3476	58884	110468
3477	58901	110452
3478	58916	110433
3479	58933	110415
3480	58956	110410
3481	58977	110400
3482	58994	110384
3483	59011	110367
3484	59028	110350
3485	59045	110333
3486	59063	110317
3487	59079	110299
3488	59096	110282
3489	59113	110266
3490	59130	110248
3491	59148	110233
3492	59164	110215
3493	59180	110197
3494	59196	110178
3495	59212	110160
3496	59229	110143
3497	59252	110137
3498	59269	110121
3499	59286	110103
3500	59303	110086
3501	59324	110077
3502	59341	110059
3503	59357	110042
3504	59374	110025
3505	59391	110007
3506	59407	109989
3507	59424	109971
3508	59441	109955
3509	59459	109940
3510	59475	109922
3511	59491	109902
3512	59507	109884
3513	59523	109866
3514	59539	109847
3515	59555	109829
3516	59572	109811
3517	59588	109792
3518	59606	109778
3519	59625	109765
3520	59642	109748
3521	59658	109730
3522	59675	109713
3523	59692	109695
3524	59711	109682
3525	59727	109664
3526	59743	109645
3527	59760	109628
3528	59776	109610
3529	59793	109592
3530	59809	109573
3531	59825	109556
3532	59842	109539
3533	59858	109521
3534	59877	109507
3535	59893	109489
3536	59909	109470
3537	59926	109452
3538	59942	109434
3539	59959	109417
3540	59984	109414
3541	60004	109403
3542	60020	109385
3543	60036	109367
3544	60053	109349
3545	60069	109331
3546	60085	109312
3547	60102	109295
3548	60119	109278
3549	60135	109260
3550	60152	109242
3551	60169	109226
3552	60186	109209
3553	60201	109189
3554	60218	109172
3555	60233	109152
3556	60251	109136
3557	60268	109120
3558	60286	109104
3559	60302	109086
3560	60319	109069
3561	60336	109052
3562	60352	109034
3563	60368	109015
3564	60384	108997
3565	60400	108979
3566	60416	108960
3567	60433	108943
3568	60450	108925
3569	60467	108908
3570	60482	108889
3571	60499	108871
3572	60515	108853
3573	60531	108835
3574	60548	108817
3575	60564	108799
3576	60580	108781
3577	60597	108764
3578	60613	108745
3579	60629	108727
3580	60645	108708
3581	60661	108688
3582	60677	108670
3583	60693	108652
3584	60709	108634
3585	60725	108614
3586	60741	108597
3587	60759	108580
3588	60781	108573
3589	60798	108556
3590	60814	108538
3591	60830	108519
3592	60847	108502
3593	60863	108484
3594	60880	108466
3595	60895	108447
3596	60911	108429
3597	60928	108411
3598	60944	108393
3599	60960	108374
3600	60977	108357
3601	60999	108349
3602	61023	108345
3603	61042	108331
3604	61061	108317
3605	61077	108300
3606	61093	108282
3607	61111	108266
3608	61128	108249
3609	61147	108236
3610	61164	108218
3611	61180	108200
3612	61197	108183
3613	61213	108165
3614	61229	108145
3615	61245	108128
3616	61262	108111
3617	61278	108093
3618	61295	108076
3619	61312	108058
3620	61328	108040
3621	61345	108023
3622	61362	108007
3623	61379	107989
3624	61395	107970
3625	61411	107952
3626	61427	107934
3627	61444	107917
3628	61460	107899
3629	61477	107881
3630	61492	107861
3631	61509	107845
3632	61525	107827
3633	61542	107808
3634	61557	107788
3635	61574	107772
3636	61591	107755
3637	61608	107738
3638	61624	107720
3639	61641	107702
3640	61658	107685
3641	61673	107666
3642	61689	107648
3643	61706	107630
3644	61723	107613
3645	61739	107595
3646	61755	107577
3647	61772	107559
3648	61789	107543
3649	61805	107524
3650	61822	107507
3651	61838	107488
3652	61855	107472
3653	61872	107454
3654	61888	107437
3655	61904	107418
3656	61920	107400
3657	61936	107381
3658	61952	107363
3659	61968	107345
3660	61985	107327
3661	62001	107308
3662	62020	107295
3663	62042	107287
3664	62060	107272
3665	62077	107254
3666	62094	107237
3667	62110	107219
3668	62126	107201
3669	62142	107183
3670	62159	107165
3671	62175	107147
3672	62191	107128
3673	62208	107111
3674	62224	107093
3675	62240	107075
3676	62257	107058
3677	62274	107041
3678	62290	107023
3679	62306	107005
3680	62323	106987
3681	62339	106969
3682	62356	106952
3683	62372	106933
3684	62389	106916
3685	62405	106898
3686	62421	106880
3687	62437	106862
3688	62453	106843
3689	62470	106825
3690	62486	106806
3691	62501	106787
3692	62516	106767
3693	62533	106750
3694	62549	106732
3695	62565	106714
3696	62582	106696
3697	62599	106679
3698	62615	106661
3699	62631	106643
3700	62647	106624
3701	62663	106605
3702	62679	106587
3703	62695	106569
3704	62712	106552
3705	62729	106534
3706	62745	106517
3707	62761	106498
3708	62777	106479
3709	62795	106464
3710	62811	106446
3711	62827	106428
3712	62844	106411
3713	62860	106392
3714	62876	106374
3715	62892	106355
3716	62908	106336
3717	62925	106319
3718	62941	106300
3719	62957	106282
